"Record_type"	"Sampling_type"	"Landing_country"	"Vessel_flag_country"	"Year"	"Project"	"Trip_number"	"Station_number"	"Quarter"	"Month"	"Species"	"Sex"	"Catch_category"	"Landing_category"	"Comm_size_cat_scale"	"Comm_size_cat"	"Stock"	"Area"	"Statistical_rectangle"	"Subpolygon"	"Length_class"	"Age"	"Specimen_No"	"Length_code"	"Aging_method"	"Age_plus_group"	"Otolith_weight"	"Otolith_side"	"Weight"	"Maturity_staging"	"Maturity_scale"	"Maturity_stage"	"Trip_id"
"123"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	160	1	"108"	"scm"	"OWR"	"-"	"-"	"-"	26	"Visual"	"1-8"	"1"	"23891"
"124"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	165	3	"189"	"scm"	"OWR"	"-"	"-"	"-"	28	"Visual"	"1-8"	"3"	"23891"
"125"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	165	2	"36"	"scm"	"OWR"	"-"	"-"	"-"	32	"Visual"	"1-8"	"2"	"23891"
"126"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	165	3	"213"	"scm"	"OWR"	"-"	"-"	"-"	32	"Visual"	"1-8"	"2"	"23891"
"127"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	165	2	"101"	"scm"	"OWR"	"-"	"-"	"-"	29	"Visual"	"1-8"	"2"	"23891"
"128"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	170	2	"187"	"scm"	"OWR"	"-"	"-"	"-"	33	"Visual"	"1-8"	"2"	"23891"
"129"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	170	2	"32"	"scm"	"OWR"	"-"	"-"	"-"	30	"Visual"	"1-8"	"2"	"23891"
"130"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	170	2	"165"	"scm"	"OWR"	"-"	"-"	"-"	34	"Visual"	"1-8"	"2"	"23891"
"131"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	170	2	"95"	"scm"	"OWR"	"-"	"-"	"-"	31	"Visual"	"1-8"	"2"	"23891"
"132"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	170	2	"223"	"scm"	"OWR"	"-"	"-"	"-"	34	"Visual"	"1-8"	"2"	"23891"
"133"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	170	2	"27"	"scm"	"OWR"	"-"	"-"	"-"	33	"Visual"	"1-8"	"2"	"23891"
"134"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	170	2	"61"	"scm"	"OWR"	"-"	"-"	"-"	38	"Visual"	"1-8"	"3"	"23891"
"135"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	170	2	"153"	"scm"	"OWR"	"-"	"-"	"-"	31	"Visual"	"1-8"	"2"	"23891"
"136"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	170	2	"186"	"scm"	"OWR"	"-"	"-"	"-"	30	"Visual"	"1-8"	"2"	"23891"
"137"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	170	2	"198"	"scm"	"OWR"	"-"	"-"	"-"	35	"Visual"	"1-8"	"2"	"23891"
"138"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	170	2	"257"	"scm"	"OWR"	"-"	"-"	"-"	41	"Visual"	"1-8"	"3"	"23891"
"139"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	170	2	"210"	"scm"	"OWR"	"-"	"-"	"-"	33	"Visual"	"1-8"	"2"	"23891"
"140"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	170	2	"142"	"scm"	"OWR"	"-"	"-"	"-"	35	"Visual"	"1-8"	"2"	"23891"
"141"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	170	2	"252"	"scm"	"OWR"	"-"	"-"	"-"	38	"Visual"	"1-8"	"2"	"23891"
"142"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	170	2	"52"	"scm"	"OWR"	"-"	"-"	"-"	32	"Visual"	"1-8"	"3"	"23891"
"143"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	175	2	"242"	"scm"	"OWR"	"-"	"-"	"-"	40	"Visual"	"1-8"	"2"	"23891"
"144"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	175	2	"162"	"scm"	"OWR"	"-"	"-"	"-"	37	"Visual"	"1-8"	"2"	"23891"
"145"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	175	2	"279"	"scm"	"OWR"	"-"	"-"	"-"	36	"Visual"	"1-8"	"2"	"23891"
"146"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	175	2	"221"	"scm"	"OWR"	"-"	"-"	"-"	38	"Visual"	"1-8"	"2"	"23891"
"147"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	175	1	"183"	"scm"	"OWR"	"-"	"-"	"-"	36	"Visual"	"1-8"	"2"	"23891"
"148"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	175	2	"152"	"scm"	"OWR"	"-"	"-"	"-"	38	"Visual"	"1-8"	"2"	"23891"
"149"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	175	2	"236"	"scm"	"OWR"	"-"	"-"	"-"	40	"Visual"	"1-8"	"2"	"23891"
"150"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	175	2	"129"	"scm"	"OWR"	"-"	"-"	"-"	36	"Visual"	"1-8"	"2"	"23891"
"151"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	175	2	"25"	"scm"	"OWR"	"-"	"-"	"-"	38	"Visual"	"1-8"	"2"	"23891"
"152"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	175	2	"79"	"scm"	"OWR"	"-"	"-"	"-"	36	"Visual"	"1-8"	"2"	"23891"
"153"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	175	2	"286"	"scm"	"OWR"	"-"	"-"	"-"	36	"Visual"	"1-8"	"2"	"23891"
"154"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	175	2	"164"	"scm"	"OWR"	"-"	"-"	"-"	38	"Visual"	"1-8"	"2"	"23891"
"155"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	175	1	"31"	"scm"	"OWR"	"-"	"-"	"-"	38	"Visual"	"1-8"	"2"	"23891"
"156"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	175	3	"259"	"scm"	"OWR"	"-"	"-"	"-"	36	"Visual"	"1-8"	"4"	"23891"
"157"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	175	2	"49"	"scm"	"OWR"	"-"	"-"	"-"	38	"Visual"	"1-8"	"2"	"23891"
"158"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	175	2	"76"	"scm"	"OWR"	"-"	"-"	"-"	38	"Visual"	"1-8"	"2"	"23891"
"159"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	175	2	"113"	"scm"	"OWR"	"-"	"-"	"-"	40	"Visual"	"1-8"	"3"	"23891"
"160"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	2	"191"	"scm"	"OWR"	"-"	"-"	"-"	44	"Visual"	"1-8"	"2"	"23891"
"161"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	2	"182"	"scm"	"OWR"	"-"	"-"	"-"	41	"Visual"	"1-8"	"2"	"23891"
"162"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	6	"258"	"scm"	"OWR"	"-"	"-"	"-"	38	"Visual"	"1-8"	"8"	"23891"
"163"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	2	"145"	"scm"	"OWR"	"-"	"-"	"-"	38	"Visual"	"1-8"	"2"	"23891"
"164"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	2	"234"	"scm"	"OWR"	"-"	"-"	"-"	47	"Visual"	"1-8"	"3"	"23891"
"165"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	2	"146"	"scm"	"OWR"	"-"	"-"	"-"	41	"Visual"	"1-8"	"2"	"23891"
"166"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	3	"15"	"scm"	"OWR"	"-"	"-"	"-"	43	"Visual"	"1-8"	"3"	"23891"
"167"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	3	"67"	"scm"	"OWR"	"-"	"-"	"-"	40	"Visual"	"1-8"	"7"	"23891"
"168"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	2	"179"	"scm"	"OWR"	"-"	"-"	"-"	41	"Visual"	"1-8"	"2"	"23891"
"169"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	3	"41"	"scm"	"OWR"	"-"	"-"	"-"	38	"Visual"	"1-8"	"2"	"23891"
"170"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	2	"111"	"scm"	"OWR"	"-"	"-"	"-"	39	"Visual"	"1-8"	"2"	"23891"
"171"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"-"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	2	"273"	"scm"	"OWR"	"-"	"-"	"-"	42	"Visual"	"1-8"	"#"	"23891"
"172"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	2	"300"	"scm"	"OWR"	"-"	"-"	"-"	38	"Visual"	"1-8"	"2"	"23891"
"173"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	2	"278"	"scm"	"OWR"	"-"	"-"	"-"	37	"Visual"	"1-8"	"2"	"23891"
"174"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	2	"284"	"scm"	"OWR"	"-"	"-"	"-"	47	"Visual"	"1-8"	"2"	"23891"
"175"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	2	"54"	"scm"	"OWR"	"-"	"-"	"-"	42	"Visual"	"1-8"	"3"	"23891"
"176"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	2	"282"	"scm"	"OWR"	"-"	"-"	"-"	38	"Visual"	"1-8"	"2"	"23891"
"177"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	2	"180"	"scm"	"OWR"	"-"	"-"	"-"	43	"Visual"	"1-8"	"3"	"23891"
"178"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	2	"75"	"scm"	"OWR"	"-"	"-"	"-"	35	"Visual"	"1-8"	"2"	"23891"
"179"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	2	"100"	"scm"	"OWR"	"-"	"-"	"-"	35	"Visual"	"1-8"	"2"	"23891"
"180"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	2	"230"	"scm"	"OWR"	"-"	"-"	"-"	43	"Visual"	"1-8"	"2"	"23891"
"181"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	3	"94"	"scm"	"OWR"	"-"	"-"	"-"	44	"Visual"	"1-8"	"4"	"23891"
"182"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	2	"128"	"scm"	"OWR"	"-"	"-"	"-"	41	"Visual"	"1-8"	"2"	"23891"
"183"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	2	"190"	"scm"	"OWR"	"-"	"-"	"-"	43	"Visual"	"1-8"	"2"	"23891"
"184"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	3	"122"	"scm"	"OWR"	"-"	"-"	"-"	41	"Visual"	"1-8"	"3"	"23891"
"185"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	2	"50"	"scm"	"OWR"	"-"	"-"	"-"	38	"Visual"	"1-8"	"2"	"23891"
"186"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	2	"112"	"scm"	"OWR"	"-"	"-"	"-"	36	"Visual"	"1-8"	"2"	"23891"
"187"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	2	"188"	"scm"	"OWR"	"-"	"-"	"-"	39	"Visual"	"1-8"	"7"	"23891"
"188"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	2	"203"	"scm"	"OWR"	"-"	"-"	"-"	37	"Visual"	"1-8"	"2"	"23891"
"189"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	2	"177"	"scm"	"OWR"	"-"	"-"	"-"	37	"Visual"	"1-8"	"2"	"23891"
"190"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	2	"178"	"scm"	"OWR"	"-"	"-"	"-"	42	"Visual"	"1-8"	"3"	"23891"
"191"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	180	3	"256"	"scm"	"OWR"	"-"	"-"	"-"	43	"Visual"	"1-8"	"3"	"23891"
"192"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	185	2	"299"	"scm"	"OWR"	"-"	"-"	"-"	40	"Visual"	"1-8"	"2"	"23891"
"193"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	185	2	"184"	"scm"	"OWR"	"-"	"-"	"-"	44	"Visual"	"1-8"	"7"	"23891"
"194"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	185	2	"233"	"scm"	"OWR"	"-"	"-"	"-"	43	"Visual"	"1-8"	"2"	"23891"
"195"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	185	2	"193"	"scm"	"OWR"	"-"	"-"	"-"	41	"Visual"	"1-8"	"7"	"23891"
"196"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	185	2	"56"	"scm"	"OWR"	"-"	"-"	"-"	38	"Visual"	"1-8"	"2"	"23891"
"197"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	185	2	"35"	"scm"	"OWR"	"-"	"-"	"-"	44	"Visual"	"1-8"	"2"	"23891"
"198"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	185	3	"275"	"scm"	"OWR"	"-"	"-"	"-"	39	"Visual"	"1-8"	"2"	"23891"
"199"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	185	3	"197"	"scm"	"OWR"	"-"	"-"	"-"	43	"Visual"	"1-8"	"3"	"23891"
"200"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	185	2	"121"	"scm"	"OWR"	"-"	"-"	"-"	39	"Visual"	"1-8"	"2"	"23891"
"201"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	185	2	"271"	"scm"	"OWR"	"-"	"-"	"-"	41	"Visual"	"1-8"	"1"	"23891"
"202"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	185	2	"85"	"scm"	"OWR"	"-"	"-"	"-"	41	"Visual"	"1-8"	"2"	"23891"
"203"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2001"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G4"	"-"	185	2	"276"	"scm"	"OWR"	"-"	"-"	"-"	50	"Visual"	"1-8"	"4"	"23891"
